Indicator,IndicatorName,Region,RegionName,Unit,Date,Value
103,"Consumption of coking coal in industry , 1000 tonnes",10404,Madagascar,thousand tonnes,2010,12.00
103,"Consumption of coking coal in industry , 1000 tonnes",10406,Mauritius,thousand tonnes,2010,25.00
103,"Consumption of coking coal in industry , 1000 tonnes",10407,Mozambique,thousand tonnes,2007,9.00
103,"Consumption of coking coal in industry , 1000 tonnes",10407,Mozambique,thousand tonnes,2008,5.00
103,"Consumption of coking coal in industry , 1000 tonnes",10407,Mozambique,thousand tonnes,2009,5.00
103,"Consumption of coking coal in industry , 1000 tonnes",10407,Mozambique,thousand tonnes,2010,5.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2000,19364.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2001,17574.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2002,18564.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2003,18976.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2004,17894.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2005,14401.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2006,15974.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2007,12954.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2008,12273.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2009,11566.00
103,"Consumption of coking coal in industry , 1000 tonnes",10410,South Africa,thousand tonnes,2010,15709.00
103,"Consumption of coking coal in industry , 1000 tonnes",10411,Swaziland,thousand tonnes,2010,33.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2000,109.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2001,114.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2002,118.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2003,124.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2004,92.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2007,12.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2008,1.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2009,1.00
103,"Consumption of coking coal in industry , 1000 tonnes",10412,Zambia,thousand tonnes,2010,1.00
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2000,1016.27
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2001,861.77
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2002,761.15
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2003,691.55
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2004,517.28
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2005,531.86
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2006,710.48
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2007,788.20
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2008,492.18
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2009,562.84
103,"Consumption of coking coal in industry , 1000 tonnes",10413,Zimbabwe,thousand tonnes,2010,614.33
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2000,13.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2001,10.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2002,10.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2003,23.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2004,3.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2005,8.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2007,8.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2008,8.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2009,34.00
103,"Consumption of coking coal in industry , 1000 tonnes",10513,Nigeria,thousand tonnes,2010,38.00
103,"Consumption of coking coal in industry , 1000 tonnes",10514,Senegal,thousand tonnes,2004,126.63
103,"Consumption of coking coal in industry , 1000 tonnes",10514,Senegal,thousand tonnes,2005,151.86
103,"Consumption of coking coal in industry , 1000 tonnes",10514,Senegal,thousand tonnes,2006,167.39
103,"Consumption of coking coal in industry , 1000 tonnes",10514,Senegal,thousand tonnes,2007,224.53
103,"Consumption of coking coal in industry , 1000 tonnes",10514,Senegal,thousand tonnes,2008,195.71
103,"Consumption of coking coal in industry , 1000 tonnes",10514,Senegal,thousand tonnes,2009,208.36
103,"Consumption of coking coal in industry , 1000 tonnes",10514,Senegal,thousand tonnes,2010,287.02
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2000,22617.27
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2001,20747.77
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2002,22223.15
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2003,22325.55
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2004,20247.91
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2005,17040.72
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2006,18724.87
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2007,15343.73
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2008,14077.89
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2009,13441.20
103,"Consumption of coking coal in industry , 1000 tonnes",1,Africa,thousand tonnes,2010,17871.35
104,"Net imports of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2006,11.00
104,"Net imports of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2007,6.00
104,"Net imports of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2008,15.00
104,"Net imports of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2009,25.00
104,"Net imports of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2010,25.00
104,"Net imports of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2011,141.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2000,66.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2001,66.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2002,99.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2003,92.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2004,108.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2005,108.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2006,120.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2007,110.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2008,109.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2009,95.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2010,268.00
104,"Net imports of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2011,383.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2000,593.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2001,667.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2002,1090.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2003,967.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2004,1110.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2005,840.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2006,840.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2007,840.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2008,825.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2009,395.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2010,501.00
104,"Net imports of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2011,438.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2000,1410.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2001,1820.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2002,1628.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2003,1746.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2004,810.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2005,1850.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2006,1850.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2007,1850.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2008,1671.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2009,1635.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2010,987.00
104,"Net imports of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2011,987.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2000,3962.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2001,3962.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2002,3962.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2003,4890.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2004,5541.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2005,6750.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2006,6750.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2007,6750.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2008,4462.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2009,4099.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2010,4223.00
104,"Net imports of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2011,4860.00
104,"Net imports of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2000,93.00
104,"Net imports of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2003,26.00
104,"Net imports of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2004,2.00
104,"Net imports of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2005,2.00
104,"Net imports of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2009,3.00
104,"Net imports of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2010,3.00
104,"Net imports of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2011,3.00
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2000,1.00
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2001,17.00
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2002,6.00
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2003,2.00
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2004,12.00
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2005,17.06
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2006,15.08
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2007,10.20
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2008,13.23
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2009,14.46
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2010,15.00
104,"Net imports of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2011,15.00
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2000,-19.14
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2001,-5.59
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2002,25.00
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2003,-15.04
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2004,25.90
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2005,24.20
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2006,14.10
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2007,11.20
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2008,-9.21
104,"Net imports of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2009,-8.00
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2000,222.40
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2001,347.50
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2002,312.00
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2003,289.40
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2004,331.80
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2005,379.00
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2006,490.00
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2007,648.00
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2008,607.00
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2009,560.00
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2010,660.60
104,"Net imports of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2011,660.16
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2000,-24.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2001,-28.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2002,-44.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2003,-15.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2004,-17.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2005,-22.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2006,-5.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2007,-5.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2008,-5.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2009,-5.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2010,-28.00
104,"Net imports of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2011,-101.60
104,"Net imports of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2000,3.00
104,"Net imports of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2001,3.00
104,"Net imports of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2002,3.00
104,"Net imports of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2003,4.00
104,"Net imports of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2004,4.00
104,"Net imports of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2005,4.00
104,"Net imports of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2006,64.00
